"Date (UTC)","Solar 50Hertz","Solar Amprion","Solar Tennet","Solar Transnet BW"
2012-01-06T19:00:00.000Z,0,0,0,0
2012-01-06T20:00:00.000Z,0,0,0,0
2012-01-06T21:00:00.000Z,0,0,0,0
2012-01-06T22:00:00.000Z,0,0,0,0
2012-01-06T23:00:00.000Z,0,0,0,0
2012-01-07T00:00:00.000Z,0,0,0,0
2012-01-07T01:00:00.000Z,0,0,0,0
2012-01-07T02:00:00.000Z,0,0,0,0
2012-01-07T03:00:00.000Z,0,0,0,0
2012-01-07T04:00:00.000Z,0,0,0,0
2012-01-07T05:00:00.000Z,0,0,0,0
2012-01-07T06:00:00.000Z,0,0,0,0
2012-01-07T07:00:00.000Z,0.006,0.004,0.025,0.005
2012-01-07T08:00:00.000Z,0.032,0.037,0.13,0.036
2012-01-07T09:00:00.000Z,0.07,0.119,0.247,0.073
2012-01-07T10:00:00.000Z,0.093,0.242,0.348,0.109
2012-01-07T11:00:00.000Z,0.092,0.213,0.375,0.115
2012-01-07T12:00:00.000Z,0.084,0.189,0.296,0.128
2012-01-07T13:00:00.000Z,0.062,0.159,0.226,0.098
2012-01-07T14:00:00.000Z,0.03,0.053,0.086,0.05
2012-01-07T15:00:00.000Z,0.003,0.013,0.005,0.008
2012-01-07T16:00:00.000Z,0,0,0,0
2012-01-07T17:00:00.000Z,0,0,0,0
2012-01-07T18:00:00.000Z,0,0,0,0
2012-01-07T19:00:00.000Z,0,0,0,0
2012-01-07T20:00:00.000Z,0,0,0,0
2012-01-07T21:00:00.000Z,0,0,0,0
2012-01-07T22:00:00.000Z,0,0,0,0
2012-01-07T23:00:00.000Z,0,0,0,0
2012-01-08T00:00:00.000Z,0,0,0,0
2012-01-08T01:00:00.000Z,0,0,0,0
2012-01-08T02:00:00.000Z,0,0,0,0
2012-01-08T03:00:00.000Z,0,0,0,0
2012-01-08T04:00:00.000Z,0,0,0,0
2012-01-08T05:00:00.000Z,0,0,0,0
2012-01-08T06:00:00.000Z,0,0,0,0
2012-01-08T07:00:00.000Z,0.011,0.006,0.013,0.004
2012-01-08T08:00:00.000Z,0.05,0.076,0.181,0.039
2012-01-08T09:00:00.000Z,0.119,0.211,0.426,0.12
2012-01-08T10:00:00.000Z,0.168,0.388,0.631,0.201
2012-01-08T11:00:00.000Z,0.179,0.515,0.759,0.295
2012-01-08T12:00:00.000Z,0.161,0.496,0.697,0.282
2012-01-08T13:00:00.000Z,0.115,0.341,0.509,0.215
2012-01-08T14:00:00.000Z,0.05,0.258,0.196,0.13
2012-01-08T15:00:00.000Z,0.005,0.038,0.013,0.027
2012-01-08T16:00:00.000Z,0,0,0,0
2012-01-08T17:00:00.000Z,0,0,0,0
2012-01-08T18:00:00.000Z,0,0,0,0
2012-01-08T19:00:00.000Z,0,0,0,0
2012-01-08T20:00:00.000Z,0,0,0,0
2012-01-08T21:00:00.000Z,0,0,0,0
2012-01-08T22:00:00.000Z,0,0,0,0
2012-01-08T23:00:00.000Z,0,0,0,0
2012-01-09T00:00:00.000Z,0,0,0,0
2012-01-09T01:00:00.000Z,0,0,0,0
2012-01-09T02:00:00.000Z,0,0,0,0
2012-01-09T03:00:00.000Z,0,0,0,0
2012-01-09T04:00:00.000Z,0,0,0,0
2012-01-09T05:00:00.000Z,0,0,0,0
2012-01-09T06:00:00.000Z,0,0,0,0
2012-01-09T07:00:00.000Z,0.016,0.006,0.016,0.007
2012-01-09T08:00:00.000Z,0.054,0.055,0.158,0.057
2012-01-09T09:00:00.000Z,0.12,0.126,0.331,0.133
2012-01-09T10:00:00.000Z,0.168,0.198,0.452,0.203
2012-01-09T11:00:00.000Z,0.145,0.249,0.473,0.244
2012-01-09T12:00:00.000Z,0.101,0.222,0.398,0.203
2012-01-09T13:00:00.000Z,0.06,0.152,0.263,0.115
2012-01-09T14:00:00.000Z,0.023,0.063,0.071,0.042
2012-01-09T15:00:00.000Z,0.003,0.008,0.003,0.007
2012-01-09T16:00:00.000Z,0,0,0,0
2012-01-09T17:00:00.000Z,0,0,0,0
2012-01-09T18:00:00.000Z,0,0,0,0
2012-01-09T19:00:00.000Z,0,0,0,0
2012-01-09T20:00:00.000Z,0,0,0,0
2012-01-09T21:00:00.000Z,0,0,0,0
2012-01-09T22:00:00.000Z,0,0,0,0
2012-01-09T23:00:00.000Z,0,0,0,0
2012-01-10T00:00:00.000Z,0,0,0,0
2012-01-10T01:00:00.000Z,0,0,0,0
2012-01-10T02:00:00.000Z,0,0,0,0
2012-01-10T03:00:00.000Z,0,0,0,0
2012-01-10T04:00:00.000Z,0,0,0,0
2012-01-10T05:00:00.000Z,0,0,0,0
2012-01-10T06:00:00.000Z,0,0,0,0
2012-01-10T07:00:00.000Z,0.022,0.012,0.08,0.01
2012-01-10T08:00:00.000Z,0.115,0.126,0.769,0.093
2012-01-10T09:00:00.000Z,0.358,0.255,1.599,0.21
2012-01-10T10:00:00.000Z,0.51,0.38,2.031,0.326
2012-01-10T11:00:00.000Z,0.567,0.52,2.039,0.4
2012-01-10T12:00:00.000Z,0.51,0.373,1.882,0.379
2012-01-10T13:00:00.000Z,0.314,0.317,1.25,0.303
2012-01-10T14:00:00.000Z,0.109,0.16,0.451,0.17
2012-01-10T15:00:00.000Z,0.007,0.027,0.023,0.033
2012-01-10T16:00:00.000Z,0,0,0,0
2012-01-10T17:00:00.000Z,0,0,0,0
2012-01-10T18:00:00.000Z,0,0,0,0
2012-01-10T19:00:00.000Z,0,0,0,0
2012-01-10T20:00:00.000Z,0,0,0,0
2012-01-10T21:00:00.000Z,0,0,0,0
2012-01-10T22:00:00.000Z,0,0,0,0
2012-01-10T23:00:00.000Z,0,0,0,0
2012-01-11T00:00:00.000Z,0,0,0,0
2012-01-11T01:00:00.000Z,0,0,0,0
2012-01-11T02:00:00.000Z,0,0,0,0
2012-01-11T03:00:00.000Z,0,0,0,0
2012-01-11T04:00:00.000Z,0,0,0,0
2012-01-11T05:00:00.000Z,0,0,0,0
2012-01-11T06:00:00.000Z,0,0,0,0
2012-01-11T07:00:00.000Z,0.015,0.023,0.069,0.016
2012-01-11T08:00:00.000Z,0.048,0.163,0.412,0.143
2012-01-11T09:00:00.000Z,0.113,0.375,0.79,0.276
2012-01-11T10:00:00.000Z,0.182,0.507,0.992,0.359
2012-01-11T11:00:00.000Z,0.215,0.574,1.022,0.371
2012-01-11T12:00:00.000Z,0.189,0.402,0.836,0.353
2012-01-11T13:00:00.000Z,0.101,0.276,0.515,0.263
2012-01-11T14:00:00.000Z,0.038,0.153,0.189,0.15
2012-01-11T15:00:00.000Z,0.004,0.027,0.012,0.032
2012-01-11T16:00:00.000Z,0,0,0,0.001
2012-01-11T17:00:00.000Z,0,0,0,0
2012-01-11T18:00:00.000Z,0,0,0,0
2012-01-11T19:00:00.000Z,0,0,0,0
2012-01-11T20:00:00.000Z,0,0,0,0
2012-01-11T21:00:00.000Z,0,0,0,0
2012-01-11T22:00:00.000Z,0,0,0,0
2012-01-11T23:00:00.000Z,0,0,0,0
2012-01-12T00:00:00.000Z,0,0,0,0
2012-01-12T01:00:00.000Z,0,0,0,0
2012-01-12T02:00:00.000Z,0,0,0,0
2012-01-12T03:00:00.000Z,0,0,0,0
2012-01-12T04:00:00.000Z,0,0,0,0
2012-01-12T05:00:00.000Z,0,0,0,0
2012-01-12T06:00:00.000Z,0,0,0,0
2012-01-12T07:00:00.000Z,0.02,0.027,0.15,0.022
2012-01-12T08:00:00.000Z,0.065,0.235,0.812,0.224
2012-01-12T09:00:00.000Z,0.177,0.4,1.495,0.477
2012-01-12T10:00:00.000Z,0.276,0.552,1.993,0.629
2012-01-12T11:00:00.000Z,0.307,0.546,2.018,0.631
2012-01-12T12:00:00.000Z,0.274,0.537,1.633,0.535
2012-01-12T13:00:00.000Z,0.149,0.361,1.093,0.336
2012-01-12T14:00:00.000Z,0.051,0.187,0.487,0.159
2012-01-12T15:00:00.000Z,0.004,0.033,0.046,0.035
2012-01-12T16:00:00.000Z,0,0,0,0.001
2012-01-12T17:00:00.000Z,0,0,0,0
2012-01-12T18:00:00.000Z,0,0,0,0
2012-01-12T19:00:00.000Z,0,0,0,0
2012-01-12T20:00:00.000Z,0,0,0,0
2012-01-12T21:00:00.000Z,0,0,0,0
2012-01-12T22:00:00.000Z,0,0,0,0
2012-01-12T23:00:00.000Z,0,0,0,0
2012-01-13T00:00:00.000Z,0,0,0,0
2012-01-13T01:00:00.000Z,0,0,0,0
2012-01-13T02:00:00.000Z,0,0,0,0
2012-01-13T03:00:00.000Z,0,0,0,0
2012-01-13T04:00:00.000Z,0,0,0,0
2012-01-13T05:00:00.000Z,0,0,0,0
2012-01-13T06:00:00.000Z,0,0,0,0
2012-01-13T07:00:00.000Z,0.021,0.042,0.093,0.026
2012-01-13T08:00:00.000Z,0.131,0.386,0.572,0.232
2012-01-13T09:00:00.000Z,0.296,0.747,1.067,0.543
2012-01-13T10:00:00.000Z,0.333,0.948,1.316,0.671
2012-01-13T11:00:00.000Z,0.345,1.073,1.371,0.62
2012-01-13T12:00:00.000Z,0.317,0.919,1.241,0.556
2012-01-13T13:00:00.000Z,0.241,0.752,0.88,0.531
2012-01-13T14:00:00.000Z,0.095,0.425,0.386,0.283
2012-01-13T15:00:00.000Z,0.008,0.087,0.027,0.065
2012-01-13T16:00:00.000Z,0,0.001,0,0.002
2012-01-13T17:00:00.000Z,0,0,0,0
2012-01-13T18:00:00.000Z,0,0,0,0
2012-01-13T19:00:00.000Z,0,0,0,0
2012-01-13T20:00:00.000Z,0,0,0,0
2012-01-13T21:00:00.000Z,0,0,0,0
2012-01-13T22:00:00.000Z,0,0,0,0
2012-01-13T23:00:00.000Z,0,0,0,0
2012-01-14T00:00:00.000Z,0,0,0,0
2012-01-14T01:00:00.000Z,0,0,0,0
2012-01-14T02:00:00.000Z,0,0,0,0
2012-01-14T03:00:00.000Z,0,0,0,0
2012-01-14T04:00:00.000Z,0,0,0,0
2012-01-14T05:00:00.000Z,0,0,0,0
2012-01-14T06:00:00.000Z,0,0,0,0
2012-01-14T07:00:00.000Z,0.038,0.029,0.04,0.027
2012-01-14T08:00:00.000Z,0.197,0.372,0.485,0.253
2012-01-14T09:00:00.000Z,0.534,0.809,1.273,0.599
2012-01-14T10:00:00.000Z,0.713,1.148,1.946,0.907
2012-01-14T11:00:00.000Z,0.738,1.453,2.129,1.062
2012-01-14T12:00:00.000Z,0.683,1.255,2.007,0.985
2012-01-14T13:00:00.000Z,0.514,0.797,1.546,0.738
2012-01-14T14:00:00.000Z,0.21,0.314,0.709,0.386
2012-01-14T15:00:00.000Z,0.018,0.063,0.067,0.083
2012-01-14T16:00:00.000Z,0,0.002,0,0.002
2012-01-14T17:00:00.000Z,0,0,0,0
2012-01-14T18:00:00.000Z,0,0,0,0
2012-01-14T19:00:00.000Z,0,0,0,0
2012-01-14T20:00:00.000Z,0,0,0,0
2012-01-14T21:00:00.000Z,0,0,0,0
2012-01-14T22:00:00.000Z,0,0,0,0
2012-01-14T23:00:00.000Z,0,0,0,0
2012-01-15T00:00:00.000Z,0,0,0,0
2012-01-15T01:00:00.000Z,0,0,0,0
2012-01-15T02:00:00.000Z,0,0,0,0
2012-01-15T03:00:00.000Z,0,0,0,0
2012-01-15T04:00:00.000Z,0,0,0,0
2012-01-15T05:00:00.000Z,0,0,0,0
2012-01-15T06:00:00.000Z,0,0,0,0
2012-01-15T07:00:00.000Z,0.048,0.047,0.142,0.038
2012-01-15T08:00:00.000Z,0.213,0.438,0.958,0.331
2012-01-15T09:00:00.000Z,0.556,1.175,1.988,0.838
2012-01-15T10:00:00.000Z,0.766,1.666,2.833,1.202
2012-01-15T11:00:00.000Z,0.749,1.795,3.059,1.357
2012-01-15T12:00:00.000Z,0.607,1.674,2.792,1.313
2012-01-15T13:00:00.000Z,0.428,1.376,2.119,1.008
2012-01-15T14:00:00.000Z,0.179,0.728,1.07,0.539
2012-01-15T15:00:00.000Z,0.023,0.123,0.118,0.114
2012-01-15T16:00:00.000Z,0,0.003,0,0.003
2012-01-15T17:00:00.000Z,0,0,0,0
2012-01-15T18:00:00.000Z,0,0,0,0
2012-01-15T19:00:00.000Z,0,0,0,0
2012-01-15T20:00:00.000Z,0,0,0,0
2012-01-15T21:00:00.000Z,0,0,0,0
2012-01-15T22:00:00.000Z,0,0,0,0
2012-01-15T23:00:00.000Z,0,0,0,0
2012-01-16T00:00:00.000Z,0,0,0,0
2012-01-16T01:00:00.000Z,0,0,0,0
2012-01-16T02:00:00.000Z,0,0,0,0
2012-01-16T03:00:00.000Z,0,0,0,0
2012-01-16T04:00:00.000Z,0,0,0,0
2012-01-16T05:00:00.000Z,0,0,0,0
2012-01-16T06:00:00.000Z,0,0,0,0
2012-01-16T07:00:00.000Z,0.033,0.067,0.219,0.048
2012-01-16T08:00:00.000Z,0.106,0.616,1.292,0.4
2012-01-16T09:00:00.000Z,0.224,1.486,2.445,0.938
2012-01-16T10:00:00.000Z,0.307,2.036,3.221,1.324
2012-01-16T11:00:00.000Z,0.33,2.248,3.412,1.474
2012-01-16T12:00:00.000Z,0.295,2.11,3.117,1.39
2012-01-16T13:00:00.000Z,0.198,1.612,2.353,1.065
2012-01-16T14:00:00.000Z,0.089,0.791,1.168,0.567
2012-01-16T15:00:00.000Z,0.014,0.13,0.134,0.121
2012-01-16T16:00:00.000Z,0,0.002,0,0.003
2012-01-16T17:00:00.000Z,0,0,0,0
2012-01-16T18:00:00.000Z,0,0,0,0
2012-01-16T19:00:00.000Z,0,0,0,0
2012-01-16T20:00:00.000Z,0,0,0,0
2012-01-16T21:00:00.000Z,0,0,0,0
2012-01-16T22:00:00.000Z,0,0,0,0
2012-01-16T23:00:00.000Z,0,0,0,0
2012-01-17T00:00:00.000Z,0,0,0,0
2012-01-17T01:00:00.000Z,0,0,0,0
2012-01-17T02:00:00.000Z,0,0,0,0
2012-01-17T03:00:00.000Z,0,0,0,0
2012-01-17T04:00:00.000Z,0,0,0,0
2012-01-17T05:00:00.000Z,0,0,0,0
2012-01-17T06:00:00.000Z,0,0,0,0
2012-01-17T07:00:00.000Z,0.021,0.043,0.088,0.039
2012-01-17T08:00:00.000Z,0.054,0.434,0.565,0.276
2012-01-17T09:00:00.000Z,0.117,1.077,1.389,0.693
2012-01-17T10:00:00.000Z,0.166,1.565,2.335,1.062
2012-01-17T11:00:00.000Z,0.193,1.834,2.764,1.329
2012-01-17T12:00:00.000Z,0.198,1.785,2.709,1.314
2012-01-17T13:00:00.000Z,0.152,1.435,1.991,1.008
2012-01-17T14:00:00.000Z,0.069,0.752,0.907,0.523
2012-01-17T15:00:00.000Z,0.013,0.128,0.111,0.113
2012-01-17T16:00:00.000Z,0,0.002,0,0.002
2012-01-17T17:00:00.000Z,0,0,0,0
2012-01-17T18:00:00.000Z,0,0,0,0
2012-01-17T19:00:00.000Z,0,0,0,0
2012-01-17T20:00:00.000Z,0,0,0,0
2012-01-17T21:00:00.000Z,0,0,0,0
2012-01-17T22:00:00.000Z,0,0,0,0
2012-01-17T23:00:00.000Z,0,0,0,0
2012-01-18T00:00:00.000Z,0,0,0,0
2012-01-18T01:00:00.000Z,0,0,0,0
2012-01-18T02:00:00.000Z,0,0,0,0
2012-01-18T03:00:00.000Z,0,0,0,0
2012-01-18T04:00:00.000Z,0,0,0,0
2012-01-18T05:00:00.000Z,0,0,0,0
2012-01-18T06:00:00.000Z,0,0,0,0
2012-01-18T07:00:00.000Z,0.061,0.088,0.262,0.061
2012-01-18T08:00:00.000Z,0.32,0.605,1.443,0.442
2012-01-18T09:00:00.000Z,0.786,1.239,2.688,0.869
2012-01-18T10:00:00.000Z,1.019,1.689,3.425,1.208
2012-01-18T11:00:00.000Z,1.01,1.805,3.594,1.392
2012-01-18T12:00:00.000Z,0.824,1.567,3.154,1.319
2012-01-18T13:00:00.000Z,0.581,1.073,2.261,0.984
2012-01-18T14:00:00.000Z,0.231,0.488,1.076,0.507
2012-01-18T15:00:00.000Z,0.035,0.081,0.143,0.105
2012-01-18T16:00:00.000Z,0,0.002,0,0.003
2012-01-18T17:00:00.000Z,0,0,0,0
2012-01-18T18:00:00.000Z,0,0,0,0
2012-01-18T19:00:00.000Z,0,0,0,0
2012-01-18T20:00:00.000Z,0,0,0,0
2012-01-18T21:00:00.000Z,0,0,0,0
2012-01-18T22:00:00.000Z,0,0,0,0
2012-01-18T23:00:00.000Z,0,0,0,0
2012-01-19T00:00:00.000Z,0,0,0,0
2012-01-19T01:00:00.000Z,0,0,0,0
2012-01-19T02:00:00.000Z,0,0,0,0
2012-01-19T03:00:00.000Z,0,0,0,0
2012-01-19T04:00:00.000Z,0,0,0,0
2012-01-19T05:00:00.000Z,0,0,0,0
2012-01-19T06:00:00.000Z,0,0,0,0
2012-01-19T07:00:00.000Z,0.007,0.004,0.005,0.004
2012-01-19T08:00:00.000Z,0.025,0.029,0.064,0.035
2012-01-19T09:00:00.000Z,0.054,0.087,0.166,0.099
2012-01-19T10:00:00.000Z,0.072,0.156,0.266,0.161
2012-01-19T11:00:00.000Z,0.076,0.197,0.352,0.177
2012-01-19T12:00:00.000Z,0.07,0.186,0.38,0.147
2012-01-19T13:00:00.000Z,0.058,0.136,0.244,0.106
2012-01-19T14:00:00.000Z,0.026,0.065,0.1,0.057
2012-01-19T15:00:00.000Z,0.004,0.016,0.01,0.012
2012-01-19T16:00:00.000Z,0,0,0,0
2012-01-19T17:00:00.000Z,0,0,0,0
2012-01-19T18:00:00.000Z,0,0,0,0
2012-01-19T19:00:00.000Z,0,0,0,0
2012-01-19T20:00:00.000Z,0,0,0,0
2012-01-19T21:00:00.000Z,0,0,0,0
2012-01-19T22:00:00.000Z,0,0,0,0
2012-01-19T23:00:00.000Z,0,0,0,0
2012-01-20T00:00:00.000Z,0,0,0,0
2012-01-20T01:00:00.000Z,0,0,0,0
2012-01-20T02:00:00.000Z,0,0,0,0
2012-01-20T03:00:00.000Z,0,0,0,0
2012-01-20T04:00:00.000Z,0,0,0,0
2012-01-20T05:00:00.000Z,0,0,0,0
2012-01-20T06:00:00.000Z,0,0,0,0
2012-01-20T07:00:00.000Z,0.036,0.026,0.024,0.015
2012-01-20T08:00:00.000Z,0.118,0.25,0.287,0.103
2012-01-20T09:00:00.000Z,0.263,0.746,0.819,0.307
2012-01-20T10:00:00.000Z,0.319,0.955,1.274,0.412
2012-01-20T11:00:00.000Z,0.303,0.939,1.344,0.332
2012-01-20T12:00:00.000Z,0.258,0.693,1.278,0.313
2012-01-20T13:00:00.000Z,0.189,0.473,0.928,0.233
2012-01-20T14:00:00.000Z,0.096,0.157,0.39,0.103
2012-01-20T15:00:00.000Z,0.016,0.027,0.041,0.023
2012-01-20T16:00:00.000Z,0,0.001,0,0.001
2012-01-20T17:00:00.000Z,0,0,0,0
2012-01-20T18:00:00.000Z,0,0,0,0
2012-01-20T19:00:00.000Z,0,0,0,0
2012-01-20T20:00:00.000Z,0,0,0,0
2012-01-20T21:00:00.000Z,0,0,0,0
2012-01-20T22:00:00.000Z,0,0,0,0
2012-01-20T23:00:00.000Z,0,0,0,0
2012-01-21T00:00:00.000Z,0,0,0,0
2012-01-21T01:00:00.000Z,0,0,0,0
2012-01-21T02:00:00.000Z,0,0,0,0
2012-01-21T03:00:00.000Z,0,0,0,0
2012-01-21T04:00:00.000Z,0,0,0,0
2012-01-21T05:00:00.000Z,0,0,0,0
2012-01-21T06:00:00.000Z,0,0,0,0
2012-01-21T07:00:00.000Z,0.023,0.002,0.02,0
2012-01-21T08:00:00.000Z,0.056,0.025,0.077,0.02
2012-01-21T09:00:00.000Z,0.088,0.069,0.14,0.053
2012-01-21T10:00:00.000Z,0.088,0.109,0.15,0.095
2012-01-21T11:00:00.000Z,0.079,0.143,0.189,0.132
2012-01-21T12:00:00.000Z,0.066,0.162,0.224,0.143
2012-01-21T13:00:00.000Z,0.044,0.117,0.234,0.109
