"Date (UTC)","Solar 50Hertz","Solar Amprion","Solar Tennet","Solar Transnet BW"
2018-01-11T22:00:00.000Z,0,0,0,0
2018-01-11T23:00:00.000Z,0,0,0,0
2018-01-12T00:00:00.000Z,0,0,0,0
2018-01-12T01:00:00.000Z,0,0,0,0
2018-01-12T02:00:00.000Z,0,0,0,0
2018-01-12T03:00:00.000Z,0,0,0,0
2018-01-12T04:00:00.000Z,0,0,0,0
2018-01-12T05:00:00.000Z,0,0,0,0
2018-01-12T06:00:00.000Z,0,0,0,0
2018-01-12T07:00:00.000Z,0.022,0.007,0.027,0.014
2018-01-12T08:00:00.000Z,0.098,0.106,0.237,0.106
2018-01-12T09:00:00.000Z,0.2,0.274,0.562,0.321
2018-01-12T10:00:00.000Z,0.261,0.436,0.84,0.463
2018-01-12T11:00:00.000Z,0.256,0.554,1.053,0.519
2018-01-12T12:00:00.000Z,0.195,0.571,0.97,0.501
2018-01-12T13:00:00.000Z,0.118,0.421,0.712,0.369
2018-01-12T14:00:00.000Z,0.039,0.193,0.31,0.187
2018-01-12T15:00:00.000Z,0.001,0.022,0.022,0.027
2018-01-12T16:00:00.000Z,0,0,0,0
2018-01-12T17:00:00.000Z,0,0,0,0
2018-01-12T18:00:00.000Z,0,0,0,0
2018-01-12T19:00:00.000Z,0,0,0,0
2018-01-12T20:00:00.000Z,0,0,0,0
2018-01-12T21:00:00.000Z,0,0,0,0
2018-01-12T22:00:00.000Z,0,0,0,0
2018-01-12T23:00:00.000Z,0,0,0,0
2018-01-13T00:00:00.000Z,0,0,0,0
2018-01-13T01:00:00.000Z,0,0,0,0
2018-01-13T02:00:00.000Z,0,0,0,0
2018-01-13T03:00:00.000Z,0,0,0,0
2018-01-13T04:00:00.000Z,0,0,0,0
2018-01-13T05:00:00.000Z,0,0,0,0
2018-01-13T06:00:00.000Z,0,0,0,0
2018-01-13T07:00:00.000Z,0.024,0.004,0.023,0.026
2018-01-13T08:00:00.000Z,0.192,0.101,0.24,0.181
2018-01-13T09:00:00.000Z,0.397,0.322,0.585,0.323
2018-01-13T10:00:00.000Z,0.573,0.573,0.851,0.447
2018-01-13T11:00:00.000Z,0.562,0.727,0.836,0.421
2018-01-13T12:00:00.000Z,0.435,0.641,0.643,0.369
2018-01-13T13:00:00.000Z,0.243,0.437,0.395,0.269
2018-01-13T14:00:00.000Z,0.07,0.191,0.145,0.138
2018-01-13T15:00:00.000Z,0.002,0.024,0.007,0.02
2018-01-13T16:00:00.000Z,0,0,0,0
2018-01-13T17:00:00.000Z,0,0,0,0
2018-01-13T18:00:00.000Z,0,0,0,0
2018-01-13T19:00:00.000Z,0,0,0,0
2018-01-13T20:00:00.000Z,0,0,0,0
2018-01-13T21:00:00.000Z,0,0,0,0
2018-01-13T22:00:00.000Z,0,0,0,0
2018-01-13T23:00:00.000Z,0,0,0,0
2018-01-14T00:00:00.000Z,0,0,0,0
2018-01-14T01:00:00.000Z,0,0,0,0
2018-01-14T02:00:00.000Z,0,0,0,0
2018-01-14T03:00:00.000Z,0,0,0,0
2018-01-14T04:00:00.000Z,0,0,0,0
2018-01-14T05:00:00.000Z,0,0,0,0
2018-01-14T06:00:00.000Z,0,0,0,0
2018-01-14T07:00:00.000Z,0.142,0.011,0.033,0.037
2018-01-14T08:00:00.000Z,0.874,0.195,0.421,0.268
2018-01-14T09:00:00.000Z,1.801,0.635,1.197,0.572
2018-01-14T10:00:00.000Z,2.507,1.189,1.927,0.815
2018-01-14T11:00:00.000Z,2.634,1.577,2.257,0.847
2018-01-14T12:00:00.000Z,2.098,1.638,2.074,0.834
2018-01-14T13:00:00.000Z,1.218,1.26,1.454,0.635
2018-01-14T14:00:00.000Z,0.405,0.612,0.599,0.29
2018-01-14T15:00:00.000Z,0.013,0.091,0.047,0.041
2018-01-14T16:00:00.000Z,0,0,0,0
2018-01-14T17:00:00.000Z,0,0,0,0
2018-01-14T18:00:00.000Z,0,0,0,0
2018-01-14T19:00:00.000Z,0,0,0,0
2018-01-14T20:00:00.000Z,0,0,0,0
2018-01-14T21:00:00.000Z,0,0,0,0
2018-01-14T22:00:00.000Z,0,0,0,0
2018-01-14T23:00:00.000Z,0,0,0,0
2018-01-15T00:00:00.000Z,0,0,0,0
2018-01-15T01:00:00.000Z,0,0,0,0
2018-01-15T02:00:00.000Z,0,0,0,0
2018-01-15T03:00:00.000Z,0,0,0,0
2018-01-15T04:00:00.000Z,0,0,0,0
2018-01-15T05:00:00.000Z,0,0,0,0
2018-01-15T06:00:00.000Z,0,0,0,0
2018-01-15T07:00:00.000Z,0.116,0.046,0.059,0.047
2018-01-15T08:00:00.000Z,0.962,0.392,0.499,0.322
2018-01-15T09:00:00.000Z,2.035,0.833,1.099,0.659
2018-01-15T10:00:00.000Z,2.651,1.132,1.665,0.858
2018-01-15T11:00:00.000Z,2.608,1.262,1.939,0.907
2018-01-15T12:00:00.000Z,1.954,0.919,1.932,0.649
2018-01-15T13:00:00.000Z,1.113,0.395,1.444,0.377
2018-01-15T14:00:00.000Z,0.334,0.174,0.619,0.166
2018-01-15T15:00:00.000Z,0.01,0.025,0.042,0.031
2018-01-15T16:00:00.000Z,0,0,0,0
2018-01-15T17:00:00.000Z,0,0,0,0
2018-01-15T18:00:00.000Z,0,0,0,0
2018-01-15T19:00:00.000Z,0,0,0,0
2018-01-15T20:00:00.000Z,0,0,0,0
2018-01-15T21:00:00.000Z,0,0,0,0
2018-01-15T22:00:00.000Z,0,0,0,0
2018-01-15T23:00:00.000Z,0,0,0,0
2018-01-16T00:00:00.000Z,0,0,0,0
2018-01-16T01:00:00.000Z,0,0,0,0
2018-01-16T02:00:00.000Z,0,0,0,0
2018-01-16T03:00:00.000Z,0,0,0,0
2018-01-16T04:00:00.000Z,0,0,0,0
2018-01-16T05:00:00.000Z,0,0,0,0
2018-01-16T06:00:00.000Z,0,0,0,0
2018-01-16T07:00:00.000Z,0.035,0.03,0.027,0.012
2018-01-16T08:00:00.000Z,0.332,0.282,0.393,0.086
2018-01-16T09:00:00.000Z,0.733,0.475,0.888,0.24
2018-01-16T10:00:00.000Z,1.213,0.868,1.042,0.376
2018-01-16T11:00:00.000Z,1.123,1.221,1.33,0.372
2018-01-16T12:00:00.000Z,0.959,1.124,1.115,0.327
2018-01-16T13:00:00.000Z,0.527,0.777,0.939,0.278
2018-01-16T14:00:00.000Z,0.189,0.457,0.452,0.173
2018-01-16T15:00:00.000Z,0.012,0.064,0.049,0.029
2018-01-16T16:00:00.000Z,0,0,0,0
2018-01-16T17:00:00.000Z,0,0,0,0
2018-01-16T18:00:00.000Z,0,0,0,0
2018-01-16T19:00:00.000Z,0,0,0,0
2018-01-16T20:00:00.000Z,0,0,0,0
2018-01-16T21:00:00.000Z,0,0,0,0
2018-01-16T22:00:00.000Z,0,0,0,0
2018-01-16T23:00:00.000Z,0,0,0,0
2018-01-17T00:00:00.000Z,0,0,0,0
2018-01-17T01:00:00.000Z,0,0,0,0
2018-01-17T02:00:00.000Z,0,0,0,0
2018-01-17T03:00:00.000Z,0,0,0,0
2018-01-17T04:00:00.000Z,0,0,0,0
2018-01-17T05:00:00.000Z,0,0,0,0
2018-01-17T06:00:00.000Z,0,0,0,0
2018-01-17T07:00:00.000Z,0.035,0.011,0.029,0.028
2018-01-17T08:00:00.000Z,0.289,0.173,0.234,0.186
2018-01-17T09:00:00.000Z,0.598,0.663,0.732,0.409
2018-01-17T10:00:00.000Z,0.776,0.936,1.481,0.605
2018-01-17T11:00:00.000Z,0.798,0.841,1.645,0.765
2018-01-17T12:00:00.000Z,0.683,0.891,1.534,0.635
2018-01-17T13:00:00.000Z,0.418,0.597,1.137,0.489
2018-01-17T14:00:00.000Z,0.186,0.342,0.448,0.118
2018-01-17T15:00:00.000Z,0.013,0.071,0.044,0.023
2018-01-17T16:00:00.000Z,0,0,0,0
2018-01-17T17:00:00.000Z,0,0,0,0
2018-01-17T18:00:00.000Z,0,0,0,0
2018-01-17T19:00:00.000Z,0,0,0,0
2018-01-17T20:00:00.000Z,0,0,0,0
2018-01-17T21:00:00.000Z,0,0,0,0
2018-01-17T22:00:00.000Z,0,0,0,0
2018-01-17T23:00:00.000Z,0,0,0,0
2018-01-18T00:00:00.000Z,0,0,0,0
2018-01-18T01:00:00.000Z,0,0,0,0
2018-01-18T02:00:00.000Z,0,0,0,0
2018-01-18T03:00:00.000Z,0,0,0,0
2018-01-18T04:00:00.000Z,0,0,0,0
2018-01-18T05:00:00.000Z,0,0,0,0
2018-01-18T06:00:00.000Z,0,0,0,0
2018-01-18T07:00:00.000Z,0.016,0.007,0.02,0.009
2018-01-18T08:00:00.000Z,0.157,0.158,0.157,0.05
2018-01-18T09:00:00.000Z,0.323,0.596,0.425,0.143
2018-01-18T10:00:00.000Z,0.434,1.035,0.83,0.279
2018-01-18T11:00:00.000Z,0.602,1.078,1.05,0.398
2018-01-18T12:00:00.000Z,0.614,1.054,1.141,0.478
2018-01-18T13:00:00.000Z,0.434,0.932,1.181,0.399
2018-01-18T14:00:00.000Z,0.199,0.52,0.666,0.188
2018-01-18T15:00:00.000Z,0.011,0.099,0.08,0.05
2018-01-18T16:00:00.000Z,0,0,0,0
2018-01-18T17:00:00.000Z,0,0,0,0
2018-01-18T18:00:00.000Z,0,0,0,0
2018-01-18T19:00:00.000Z,0,0,0,0
2018-01-18T20:00:00.000Z,0,0,0,0
2018-01-18T21:00:00.000Z,0,0,0,0
2018-01-18T22:00:00.000Z,0,0,0,0
2018-01-18T23:00:00.000Z,0,0,0,0
2018-01-19T00:00:00.000Z,0,0,0,0
2018-01-19T01:00:00.000Z,0,0,0,0
2018-01-19T02:00:00.000Z,0,0,0,0
2018-01-19T03:00:00.000Z,0,0,0,0
2018-01-19T04:00:00.000Z,0,0,0,0
2018-01-19T05:00:00.000Z,0,0,0,0
2018-01-19T06:00:00.000Z,0,0,0,0
2018-01-19T07:00:00.000Z,0.029,0.023,0.05,0.051
2018-01-19T08:00:00.000Z,0.291,0.345,0.504,0.313
2018-01-19T09:00:00.000Z,0.584,0.95,1.337,0.74
2018-01-19T10:00:00.000Z,0.721,1.251,1.976,1.075
2018-01-19T11:00:00.000Z,0.846,1.383,1.967,1.144
2018-01-19T12:00:00.000Z,0.774,1.376,1.829,1.012
2018-01-19T13:00:00.000Z,0.495,0.982,1.495,0.75
2018-01-19T14:00:00.000Z,0.177,0.519,0.885,0.4
2018-01-19T15:00:00.000Z,0.015,0.097,0.114,0.037
2018-01-19T16:00:00.000Z,0,0,0,0
2018-01-19T17:00:00.000Z,0,0,0,0
2018-01-19T18:00:00.000Z,0,0,0,0
2018-01-19T19:00:00.000Z,0,0,0,0
2018-01-19T20:00:00.000Z,0,0,0,0
2018-01-19T21:00:00.000Z,0,0,0,0
2018-01-19T22:00:00.000Z,0,0,0,0
2018-01-19T23:00:00.000Z,0,0,0,0
2018-01-20T00:00:00.000Z,0,0,0,0
2018-01-20T01:00:00.000Z,0,0,0,0
2018-01-20T02:00:00.000Z,0,0,0,0
2018-01-20T03:00:00.000Z,0,0,0,0
2018-01-20T04:00:00.000Z,0,0,0,0
2018-01-20T05:00:00.000Z,0,0,0,0
2018-01-20T06:00:00.000Z,0,0,0,0
2018-01-20T07:00:00.000Z,0.073,0.022,0.061,0.017
2018-01-20T08:00:00.000Z,0.436,0.226,0.303,0.116
2018-01-20T09:00:00.000Z,0.784,0.493,0.698,0.252
2018-01-20T10:00:00.000Z,1.075,0.565,1.035,0.341
2018-01-20T11:00:00.000Z,1.278,0.562,1.043,0.376
2018-01-20T12:00:00.000Z,0.906,0.527,0.865,0.325
2018-01-20T13:00:00.000Z,0.561,0.367,0.645,0.218
2018-01-20T14:00:00.000Z,0.194,0.15,0.315,0.1
2018-01-20T15:00:00.000Z,0.018,0.02,0.036,0.014
2018-01-20T16:00:00.000Z,0,0,0,0
2018-01-20T17:00:00.000Z,0,0,0,0
2018-01-20T18:00:00.000Z,0,0,0,0
2018-01-20T19:00:00.000Z,0,0,0,0
2018-01-20T20:00:00.000Z,0,0,0,0
2018-01-20T21:00:00.000Z,0,0,0,0
2018-01-20T22:00:00.000Z,0,0,0,0
2018-01-20T23:00:00.000Z,0,0,0,0
2018-01-21T00:00:00.000Z,0,0,0,0
2018-01-21T01:00:00.000Z,0,0,0,0
2018-01-21T02:00:00.000Z,0,0,0,0
2018-01-21T03:00:00.000Z,0,0,0,0
2018-01-21T04:00:00.000Z,0,0,0,0
2018-01-21T05:00:00.000Z,0,0,0,0
2018-01-21T06:00:00.000Z,0,0,0,0
2018-01-21T07:00:00.000Z,0.043,0.021,0.021,0.02
2018-01-21T08:00:00.000Z,0.256,0.285,0.251,0.142
2018-01-21T09:00:00.000Z,0.556,0.704,0.586,0.352
2018-01-21T10:00:00.000Z,0.902,1.06,0.856,0.626
2018-01-21T11:00:00.000Z,1.004,1.241,0.941,0.821
2018-01-21T12:00:00.000Z,0.75,1.228,0.915,0.658
2018-01-21T13:00:00.000Z,0.508,0.899,0.701,0.469
2018-01-21T14:00:00.000Z,0.213,0.405,0.365,0.274
